,sample,percentile,thresh_ly49c,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
343,D7C,0.575,0.0,5.0,-0.03799228821503542,1,16
344,D7C,0.5700000000000001,0.0,0.0,-0.11606854101447839,1,16
345,D7C,0.5700000000000001,0.0,1.0,-0.04528941014599264,1,16
346,D7C,0.5700000000000001,0.0,2.0,-0.028708605431195133,1,16
347,D7C,0.5700000000000001,0.0,5.0,-0.03799228821503542,1,16
348,D7C,0.565,0.0,0.0,-0.11606854101447839,1,16
349,D7C,0.565,0.0,1.0,-0.04528941014599264,1,16
350,D7C,0.565,0.0,2.0,-0.028708605431195133,1,16
351,D7C,0.565,0.0,5.0,-0.03799228821503542,1,16
352,D7C,0.56,0.0,0.0,-0.11606854101447839,1,16
353,D7C,0.56,0.0,1.0,-0.04528941014599264,1,16
354,D7C,0.56,0.0,2.0,-0.028708605431195133,1,16
355,D7C,0.56,0.0,5.0,-0.03799228821503542,1,16
356,D7C,0.5549999999999999,0.0,0.0,-0.11606854101447839,1,16
357,D7C,0.5549999999999999,0.0,1.0,-0.04528941014599264,1,16
358,D7C,0.5549999999999999,0.0,2.0,-0.028708605431195133,1,16
359,D7C,0.5549999999999999,0.0,5.0,-0.03799228821503542,1,16
360,D7C,0.55,0.0,0.0,-0.11606854101447839,1,16
361,D7C,0.55,0.0,1.0,-0.04528941014599264,1,16
362,D7C,0.55,0.0,2.0,-0.028708605431195133,1,16
363,D7C,0.55,0.0,5.0,-0.03799228821503542,1,16
364,D7C,0.5449999999999999,0.0,0.0,-0.11606854101447839,1,16
365,D7C,0.5449999999999999,0.0,1.0,-0.04528941014599264,1,16
366,D7C,0.5449999999999999,0.0,2.0,-0.028708605431195133,1,16
367,D7C,0.5449999999999999,0.0,5.0,-0.03799228821503542,1,16
368,D7C,0.54,0.0,0.0,-0.11606854101447839,1,16
369,D7C,0.54,0.0,1.0,-0.04528941014599264,1,16
370,D7C,0.54,0.0,2.0,-0.028708605431195133,1,16
371,D7C,0.54,0.0,5.0,-0.03799228821503542,1,16
372,D7C,0.5349999999999999,0.0,0.0,-0.11606854101447839,1,16
373,D7C,0.5349999999999999,0.0,1.0,-0.04528941014599264,1,16
374,D7C,0.5349999999999999,0.0,2.0,-0.028708605431195133,1,16
375,D7C,0.5349999999999999,0.0,5.0,-0.03799228821503542,1,16
376,D7C,0.53,0.0,0.0,-0.11606854101447839,1,16
377,D7C,0.53,0.0,1.0,-0.04528941014599264,1,16
378,D7C,0.53,0.0,2.0,-0.028708605431195133,1,16
379,D7C,0.53,0.0,5.0,-0.03799228821503542,1,16
380,D7C,0.5249999999999999,0.0,0.0,-0.11606854101447839,1,16
381,D7C,0.5249999999999999,0.0,1.0,-0.04528941014599264,1,16
382,D7C,0.5249999999999999,0.0,2.0,-0.028708605431195133,1,16
383,D7C,0.5249999999999999,0.0,5.0,-0.03799228821503542,1,16
384,D7C,0.52,0.0,0.0,-0.11606854101447839,1,16
385,D7C,0.52,0.0,1.0,-0.04528941014599264,1,16
386,D7C,0.52,0.0,2.0,-0.028708605431195133,1,16
387,D7C,0.52,0.0,5.0,-0.03799228821503542,1,16
388,D7C,0.515,0.0,0.0,-0.11606854101447839,1,16
389,D7C,0.515,0.0,1.0,-0.04528941014599264,1,16
390,D7C,0.515,0.0,2.0,-0.028708605431195133,1,16
391,D7C,0.515,0.0,5.0,-0.03799228821503542,1,16
392,D7C,0.51,0.0,0.0,-0.11606854101447839,1,16
393,D7C,0.51,0.0,1.0,-0.04528941014599264,1,16
394,D7C,0.51,0.0,2.0,-0.028708605431195133,1,16
395,D7C,0.51,0.0,5.0,-0.03799228821503542,1,16
396,D7C,0.505,0.0,0.0,-0.11606854101447839,1,16
397,D7C,0.505,0.0,1.0,-0.04528941014599264,1,16
