percentile,thresh_tcrbeta,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_ge5,n_common_clonotypes_ge5,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.29999999999999993,23.0,745,16.294838145231846,138,46,46,0.0851736203716153,0.4754531592294938,0.2533451785952992,0.056130957178482
0.29500000000000004,24.0,702,15.354330708661417,138,42,42,0.08470190060104305,0.48751492339981806,0.2661467213894745,0.0498018837581804
0.29000000000000004,24.0,702,15.354330708661417,138,42,42,0.08470190060104305,0.48751492339981806,0.2661467213894745,0.0498018837581804
0.28500000000000003,25.0,668,14.610673665791776,138,41,41,0.10339430327064114,0.5001214935868779,0.25068631491573873,0.05255349037257439
0.28,25.0,668,14.610673665791776,138,41,41,0.10339430327064114,0.5001214935868779,0.25068631491573873,0.05255349037257439
0.275,25.0,668,14.610673665791776,138,41,41,0.10339430327064114,0.5001214935868779,0.25068631491573873,0.05255349037257439
0.27,26.0,637,13.932633420822397,138,40,40,0.1031466512657157,0.5097382673405247,0.25168127419540387,0.05402994518020088
0.265,26.0,637,13.932633420822397,138,40,40,0.1031466512657157,0.5097382673405247,0.25168127419540387,0.05402994518020088
0.26,27.0,607,13.276465441819772,138,39,39,0.10289899926079027,0.5001214935868779,0.2701790064158631,0.05423456294432294
0.255,27.0,607,13.276465441819772,138,39,39,0.10289899926079027,0.5001214935868779,0.2701790064158631,0.05423456294432294
0.25,28.0,575,12.57655293088364,138,36,36,0.10374603318647202,0.4995800943080695,0.2782623234394781,0.053612654042921065
0.245,28.0,575,12.57655293088364,138,36,36,0.10374603318647202,0.4995800943080695,0.2782623234394781,0.053612654042921065
0.24,29.0,549,12.007874015748031,138,35,35,0.10605543053042377,0.49903869502926107,0.3147114880532847,0.06079112594512226
0.235,29.0,549,12.007874015748031,138,35,35,0.10605543053042377,0.49903869502926107,0.3147114880532847,0.06079112594512226
0.22999999999999998,30.0,525,11.482939632545932,138,33,33,0.12295774512266067,0.49903869502926107,0.33447629723967565,0.06388607477122273
0.22499999999999998,30.0,525,11.482939632545932,138,33,33,0.12295774512266067,0.49903869502926107,0.33447629723967565,0.06388607477122273
0.21999999999999997,31.0,499,10.914260717410324,138,33,33,0.12295774512266067,0.5342934386580417,0.3450137610407656,0.06007848603636132
0.21499999999999997,31.0,499,10.914260717410324,138,33,33,0.12295774512266067,0.5342934386580417,0.3450137610407656,0.06007848603636132
0.20999999999999996,32.0,480,10.498687664041995,138,30,30,0.13246492772326734,0.5412538621861638,0.34864132223073035,0.0733869499847894
0.20499999999999996,32.0,480,10.498687664041995,138,30,30,0.13246492772326734,0.5412538621861638,0.34864132223073035,0.0733869499847894
0.19999999999999996,33.0,459,10.039370078740157,138,28,28,0.13246492772326734,0.5145276694150349,0.314097528547055,0.06537337679287092
0.19499999999999995,33.0,459,10.039370078740157,138,28,28,0.13246492772326734,0.5145276694150349,0.314097528547055,0.06537337679287092
0.18999999999999995,34.0,429,9.383202099737533,138,25,25,0.13771480613193743,0.5482142857142858,0.3214738202426775,0.06850317263542584
0.18499999999999994,35.0,417,9.120734908136482,138,23,23,0.14007123688862766,0.6212094651005899,0.32104908733759224,0.06925607477377003
0.17999999999999994,36.0,401,8.770778652668417,138,20,20,0.11444567990520704,0.5359506366313127,0.31420596249455174,0.06520000910097772
0.17499999999999993,37.0,387,8.464566929133857,138,20,20,0.11444567990520704,0.5143347573303554,0.3074649770820934,0.07242363863457052
0.16999999999999993,37.0,387,8.464566929133857,138,20,20,0.11444567990520704,0.5143347573303554,0.3074649770820934,0.07242363863457052
0.16500000000000004,38.0,369,8.070866141732283,138,19,19,0.10593361468775342,0.4841450742539174,0.2658166016242277,0.05695868652458685
0.16000000000000003,39.0,354,7.742782152230971,138,18,18,0.09825179030728803,0.5008542876156488,0.2716714466178861,0.07252887747676351
0.15500000000000003,40.0,346,7.567804024496938,138,18,18,0.09825179030728803,0.5209678510140275,0.26744792357110675,0.07611223669141486
0.15000000000000002,41.0,335,7.327209098862642,138,16,16,0.08568007653144893,0.5209678510140275,0.2921852055803736,0.08931385203377082
0.14500000000000002,43.0,314,6.867891513560805,138,15,15,0.08079018713607522,0.524372201050675,0.30672569141217293,0.10227865059962808
0.14,44.0,307,6.714785651793526,138,15,15,0.08433724286650612,0.524372201050675,0.293053054990585,0.09694091410299202
0.135,45.0,295,6.452318460192476,138,14,14,0.11111006550149477,0.5438602267155374,0.28740600733354826,0.08358656811405842
0.13,47.0,276,6.036745406824147,138,12,12,0.10498312294661682,0.48390306570131875,0.3534413365280888,0.09925697280664823
0.125,48.0,270,5.905511811023622,138,12,12,0.12126778205956079,0.5231207962020857,0.3605489742763055,0.0990064451442582
0.12,49.0,263,5.752405949256343,138,12,12,0.13614281806888484,0.5505951661153402,0.37983107516763354,0.10437596298738887
0.11499999999999999,51.0,245,5.358705161854768,138,11,11,0.11628651631523612,0.5431960130242812,0.38500171320678334,0.10526675435508226
0.10999999999999999,54.0,232,5.074365704286964,138,11,11,0.11628651631523612,0.5207633344540031,0.4066886847713296,0.10084187659610812
0.10499999999999998,56.0,221,4.833770778652668,138,10,10,0.10210706301238026,0.47590039261248107,0.45317439600801956,0.10709960501097555
0.09999999999999998,59.0,204,4.4619422572178475,138,8,8,0.13454459626848186,0.4961192683236401,0.4384140486507476,0.0898419407150565
0.09499999999999997,61.0,193,4.221347331583552,138,6,6,0.15438524465506664,0.5494955543500127,0.4641902890002186,0.10413909575512757
0.08999999999999997,63.0,175,3.8276465441819774,138,6,6,0.16055438442801417,0.524798801991602,0.4643893955162503,0.11065125803221436
0.08499999999999996,66.0,164,3.5870516185476817,138,5,5,0.05100968607472267,0.36717479589296087,0.4133282995867832,0.09494853131711346
0.07999999999999996,68.0,150,3.2808398950131235,138,5,5,0.05100968607472267,0.43130712415235506,0.3999099454310883,0.14171025500598092
0.07499999999999996,72.0,140,3.062117235345582,138,5,5,0.05100968607472267,0.43130712415235506,0.4136391669406585,0.13651729154725573
0.06999999999999995,74.03000000000065,129,2.8215223097112863,138,5,5,0.07305817836596429,0.4770340600005446,0.39903273471825357,0.13728053626532372
0.06499999999999995,79.0,117,2.559055118110236,138,4,4,0.04450103426928148,0.4511886666810152,0.2600215271419375,0.14237382854711075
0.05999999999999994,85.0,106,2.3184601924759405,138,3,3,0.024395769019785907,0.4787103332172046,0.2958056336682397,0.19381032315147537
0.05499999999999994,93.0,90,1.968503937007874,138,2,2,0.161386614705399,0.6515311146397341,0.31327789114915333,0.09242912879186842
0.04999999999999993,100.45000000000073,79,1.7279090113735782,138,2,2,0.161386614705399,0.6515311146397341,0.31327789114915333,0.09242912879186842
0.04499999999999993,113.61000000000058,66,1.4435695538057742,138,1,1,0.2970349719498562,0.8335124403614991,0.3793278693645451,0.06349161876743989
0.040000000000000036,127.0,60,1.3123359580052494,138,0,0,,,,
0.03500000000000003,141.01499999999942,49,1.0717410323709535,138,0,0,,,,
0.030000000000000027,156.0,40,0.8748906386701663,138,0,0,,,,
0.025000000000000022,172.0,31,0.6780402449693789,138,0,0,,,,
0.020000000000000018,194.57999999999993,21,0.45931758530183725,138,0,0,,,,
0.015000000000000013,231.73999999999796,13,0.28433945756780404,138,0,0,,,,
0.010000000000000009,306.6099999999997,7,0.15310586176727908,138,0,0,,,,
0.0050000000000000044,468.86999999999716,2,0.04374453193350831,138,0,0,,,,
0.0,1865.0,0,0.0,138,0,0,,,,
