sample,percentile,thresh_tcrbeta,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
D7C,0.79,6.0,0.0,0.07508159430244762,131,4248
D7C,0.79,6.0,1.0,0.058070465505902676,131,4248
D7C,0.79,6.0,2.0,0.04958316664608183,131,4248
D7C,0.79,6.0,3.0,0.04536339135994431,131,4248
D7C,0.79,6.0,4.0,0.04288980437336129,131,4248
D7C,0.79,6.0,5.0,0.041276976277185025,131,4248
D7C,0.785,6.0,0.0,0.07508159430244762,131,4248
D7C,0.785,6.0,1.0,0.058070465505902676,131,4248
D7C,0.785,6.0,2.0,0.04958316664608183,131,4248
D7C,0.785,6.0,3.0,0.04536339135994431,131,4248
D7C,0.785,6.0,4.0,0.04288980437336129,131,4248
D7C,0.785,6.0,5.0,0.041276976277185025,131,4248
D7C,0.78,6.0,0.0,0.07508159430244762,131,4248
D7C,0.78,6.0,1.0,0.058070465505902676,131,4248
D7C,0.78,6.0,2.0,0.04958316664608183,131,4248
D7C,0.78,6.0,3.0,0.04536339135994431,131,4248
D7C,0.78,6.0,4.0,0.04288980437336129,131,4248
D7C,0.78,6.0,5.0,0.041276976277185025,131,4248
D7C,0.775,6.0,0.0,0.07508159430244762,131,4248
D7C,0.775,6.0,1.0,0.058070465505902676,131,4248
D7C,0.775,6.0,2.0,0.04958316664608183,131,4248
D7C,0.775,6.0,3.0,0.04536339135994431,131,4248
D7C,0.775,6.0,4.0,0.04288980437336129,131,4248
D7C,0.775,6.0,5.0,0.041276976277185025,131,4248
D7C,0.77,7.0,0.0,0.10134381411446636,121,4045
D7C,0.77,7.0,1.0,0.08106289653382953,121,4045
D7C,0.77,7.0,2.0,0.07050980717788993,121,4045
D7C,0.77,7.0,3.0,0.06498191324725466,121,4045
D7C,0.77,7.0,4.0,0.061603597581815724,121,4045
D7C,0.77,7.0,5.0,0.059343077259234434,121,4045
D7C,0.765,7.0,0.0,0.10134381411446636,121,4045
D7C,0.765,7.0,1.0,0.08106289653382953,121,4045
D7C,0.765,7.0,2.0,0.07050980717788993,121,4045
D7C,0.765,7.0,3.0,0.06498191324725466,121,4045
D7C,0.765,7.0,4.0,0.061603597581815724,121,4045
D7C,0.765,7.0,5.0,0.059343077259234434,121,4045
D7C,0.76,7.0,0.0,0.10134381411446636,121,4045
D7C,0.76,7.0,1.0,0.08106289653382953,121,4045
D7C,0.76,7.0,2.0,0.07050980717788993,121,4045
D7C,0.76,7.0,3.0,0.06498191324725466,121,4045
D7C,0.76,7.0,4.0,0.061603597581815724,121,4045
D7C,0.76,7.0,5.0,0.059343077259234434,121,4045
D7C,0.755,7.0,0.0,0.10134381411446636,121,4045
D7C,0.755,7.0,1.0,0.08106289653382953,121,4045
D7C,0.755,7.0,2.0,0.07050980717788993,121,4045
D7C,0.755,7.0,3.0,0.06498191324725466,121,4045
D7C,0.755,7.0,4.0,0.061603597581815724,121,4045
D7C,0.755,7.0,5.0,0.059343077259234434,121,4045
D7C,0.75,7.0,0.0,0.10134381411446636,121,4045
D7C,0.75,7.0,1.0,0.08106289653382953,121,4045
D7C,0.75,7.0,2.0,0.07050980717788993,121,4045
D7C,0.75,7.0,3.0,0.06498191324725466,121,4045
D7C,0.75,7.0,4.0,0.061603597581815724,121,4045
D7C,0.75,7.0,5.0,0.059343077259234434,121,4045
D7C,0.745,7.0,0.0,0.10134381411446636,121,4045
D7C,0.745,7.0,1.0,0.08106289653382953,121,4045
D7C,0.745,7.0,2.0,0.07050980717788993,121,4045
D7C,0.745,7.0,3.0,0.06498191324725466,121,4045
D7C,0.745,7.0,4.0,0.061603597581815724,121,4045
D7C,0.745,7.0,5.0,0.059343077259234434,121,4045
D7C,0.74,7.0,0.0,0.10134381411446636,121,4045
D7C,0.74,7.0,1.0,0.08106289653382953,121,4045
D7C,0.74,7.0,2.0,0.07050980717788993,121,4045
D7C,0.74,7.0,3.0,0.06498191324725466,121,4045
D7C,0.74,7.0,4.0,0.061603597581815724,121,4045
D7C,0.74,7.0,5.0,0.059343077259234434,121,4045
D7C,0.735,7.0,0.0,0.10134381411446636,121,4045
D7C,0.735,7.0,1.0,0.08106289653382953,121,4045
D7C,0.735,7.0,2.0,0.07050980717788993,121,4045
D7C,0.735,7.0,3.0,0.06498191324725466,121,4045
D7C,0.735,7.0,4.0,0.061603597581815724,121,4045
D7C,0.735,7.0,5.0,0.059343077259234434,121,4045
D7C,0.73,8.0,0.0,0.12059816522620082,119,3844
D7C,0.73,8.0,1.0,0.09664560825575967,119,3844
D7C,0.73,8.0,2.0,0.08453194321690125,119,3844
