percentile,thresh_tcrbeta,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_retained,n_common_clonotypes_retained,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.37,17.0,125,36.76470588235294,16,15,15,0.050235605291792385,0.433570726857526,0.3141908925877258,0.006550732021277361
0.365,17.0,125,36.76470588235294,16,15,15,0.050235605291792385,0.433570726857526,0.3141908925877258,0.006550732021277361
0.36,17.319999999999993,118,34.705882352941174,16,15,15,0.04767041460337951,0.433570726857526,0.33901480769692655,0.006067361425098557
0.355,18.0,118,34.705882352941174,16,15,15,0.04767041460337951,0.433570726857526,0.33901480769692655,0.006067361425098557
0.35,18.0,118,34.705882352941174,16,15,15,0.04767041460337951,0.433570726857526,0.33901480769692655,0.006067361425098557
0.345,18.0,118,34.705882352941174,16,15,15,0.04767041460337951,0.433570726857526,0.33901480769692655,0.006067361425098557
0.33999999999999997,19.0,112,32.94117647058823,16,15,15,0.04898532953500179,0.47302700457114877,0.290718413157257,0.029522546973047882
0.33499999999999996,19.0,112,32.94117647058823,16,15,15,0.04898532953500179,0.47302700457114877,0.290718413157257,0.029522546973047882
0.32999999999999996,19.0,112,32.94117647058823,16,15,15,0.04898532953500179,0.47302700457114877,0.290718413157257,0.029522546973047882
0.32499999999999996,19.0,112,32.94117647058823,16,15,15,0.04898532953500179,0.47302700457114877,0.290718413157257,0.029522546973047882
0.31999999999999995,19.0,112,32.94117647058823,16,15,15,0.04898532953500179,0.47302700457114877,0.290718413157257,0.029522546973047882
0.31499999999999995,19.0,112,32.94117647058823,16,15,15,0.04898532953500179,0.47302700457114877,0.290718413157257,0.029522546973047882
0.30999999999999994,19.470000000000027,101,29.705882352941178,16,13,13,0.04614449399433207,0.5750991124329314,0.2841378774795536,0.07485384010475044
0.30499999999999994,20.0,101,29.705882352941178,16,13,13,0.04614449399433207,0.5750991124329314,0.2841378774795536,0.07485384010475044
0.29999999999999993,20.0,101,29.705882352941178,16,13,13,0.04614449399433207,0.5750991124329314,0.2841378774795536,0.07485384010475044
0.29500000000000004,20.914999999999992,96,28.235294117647058,16,13,13,0.061215645399328444,0.5750991124329314,0.29690705547723223,0.0784298128324361
0.29000000000000004,21.0,96,28.235294117647058,16,13,13,0.061215645399328444,0.5750991124329314,0.29690705547723223,0.0784298128324361
0.28500000000000003,21.0,96,28.235294117647058,16,13,13,0.061215645399328444,0.5750991124329314,0.29690705547723223,0.0784298128324361
0.28,22.0,91,26.764705882352942,16,13,13,0.07303522139295804,0.5750991124329314,0.2979454378187895,0.08402507087177272
0.275,22.0,91,26.764705882352942,16,13,13,0.07303522139295804,0.5750991124329314,0.2979454378187895,0.08402507087177272
0.27,22.0,91,26.764705882352942,16,13,13,0.07303522139295804,0.5750991124329314,0.2979454378187895,0.08402507087177272
0.265,22.0,91,26.764705882352942,16,13,13,0.07303522139295804,0.5750991124329314,0.2979454378187895,0.08402507087177272
0.26,22.0,91,26.764705882352942,16,13,13,0.07303522139295804,0.5750991124329314,0.2979454378187895,0.08402507087177272
0.255,22.435000000000002,81,23.823529411764707,16,12,12,0.0945271267273432,0.5951952494923054,0.3027679729227441,0.059829142098585274
0.25,23.0,81,23.823529411764707,16,12,12,0.0945271267273432,0.5951952494923054,0.3027679729227441,0.059829142098585274
0.245,23.0,81,23.823529411764707,16,12,12,0.0945271267273432,0.5951952494923054,0.3027679729227441,0.059829142098585274
0.24,23.879999999999995,76,22.352941176470587,16,11,11,0.05775539784690442,0.5082959493336853,0.24934038423932242,0.08220669322089619
0.235,24.694999999999993,74,21.764705882352942,16,10,10,0.08289884437427153,0.4661143259141774,0.2973210972215995,0.08793276138148091
0.22999999999999998,25.0,74,21.764705882352942,16,10,10,0.08289884437427153,0.4661143259141774,0.2973210972215995,0.08793276138148091
0.22499999999999998,26.0,71,20.88235294117647,16,10,10,0.08289884437427153,0.4470550505406705,0.26899318162908703,0.13115577593443645
0.21999999999999997,26.0,71,20.88235294117647,16,10,10,0.08289884437427153,0.4470550505406705,0.26899318162908703,0.13115577593443645
0.21499999999999997,26.954999999999984,67,19.705882352941178,16,10,10,0.06566783808966209,0.4036216757393712,0.31222764407984804,0.13252981459439606
0.20999999999999996,27.0,67,19.705882352941178,16,10,10,0.06566783808966209,0.4036216757393712,0.31222764407984804,0.13252981459439606
0.20499999999999996,27.0,67,19.705882352941178,16,10,10,0.06566783808966209,0.4036216757393712,0.31222764407984804,0.13252981459439606
0.19999999999999996,27.400000000000034,62,18.235294117647058,16,9,9,0.04818870706992251,0.38581415174765576,0.28823696292124246,0.14997706953562534
0.19499999999999995,28.0,62,18.235294117647058,16,9,9,0.04818870706992251,0.38581415174765576,0.28823696292124246,0.14997706953562534
0.18999999999999995,28.03000000000003,59,17.352941176470587,16,9,9,0.04818870706992251,0.38581415174765576,0.36184163431333843,0.12248416408534053
0.18499999999999994,29.0,59,17.352941176470587,16,9,9,0.04818870706992251,0.38581415174765576,0.36184163431333843,0.12248416408534053
0.17999999999999994,29.0,59,17.352941176470587,16,9,9,0.04818870706992251,0.38581415174765576,0.36184163431333843,0.12248416408534053
0.17499999999999993,30.0,55,16.176470588235293,16,8,8,0.04818575623198784,0.36966501072365404,0.5053075760698365,0.16806617548227226
0.16999999999999993,30.0,55,16.176470588235293,16,8,8,0.04818575623198784,0.36966501072365404,0.5053075760698365,0.16806617548227226
0.16500000000000004,30.0,55,16.176470588235293,16,8,8,0.04818575623198784,0.36966501072365404,0.5053075760698365,0.16806617548227226
0.16000000000000003,30.920000000000016,50,14.705882352941176,16,8,8,0.1014298957992194,0.4877918714977731,0.5721308796091994,0.16348179868750773
0.15500000000000003,31.0,50,14.705882352941176,16,8,8,0.1014298957992194,0.4877918714977731,0.5721308796091994,0.16348179868750773
0.15000000000000002,31.0,50,14.705882352941176,16,8,8,0.1014298957992194,0.4877918714977731,0.5721308796091994,0.16348179868750773
0.14500000000000002,31.36500000000001,47,13.823529411764707,16,7,7,0.13593834999502796,0.5860099328467809,0.5393763051851872,0.13123112394843983
0.14,32.18000000000001,45,13.235294117647058,16,7,7,0.13593834999502796,0.5860099328467809,0.5368624407890573,0.12673134502550842
0.135,33.0,45,13.235294117647058,16,7,7,0.13593834999502796,0.5860099328467809,0.5368624407890573,0.12673134502550842
0.13,33.0,45,13.235294117647058,16,7,7,0.13593834999502796,0.5860099328467809,0.5368624407890573,0.12673134502550842
0.125,34.625,40,11.764705882352942,16,6,6,0.13691766708898717,0.5589312044074156,0.42593364460532274,0.10243010501083277
0.12,36.44,39,11.470588235294118,16,6,6,0.13691766708898717,0.5589312044074156,0.48194955744919526,0.07332716714138436
0.11499999999999999,37.254999999999995,37,10.882352941176471,16,6,6,0.1545545131034028,0.5968121885053368,0.5663474204416832,0.12239477584212359
0.10999999999999999,38.0,37,10.882352941176471,16,6,6,0.1545545131034028,0.5968121885053368,0.5663474204416832,0.12239477584212359
0.10499999999999998,38.88499999999999,34,10.0,16,5,5,0.1584493212681356,0.6330066760838127,0.48963120902825014,0.17960291715685567
0.09999999999999998,41.0,33,9.705882352941176,16,5,5,0.1584493212681356,0.6330066760838127,0.49173894404787044,0.1767350201435108
0.09499999999999997,42.514999999999986,30,8.823529411764707,16,5,5,0.1584493212681356,0.6330066760838127,0.5424618559311449,0.18614776718946394
0.08999999999999997,45.319999999999936,28,8.235294117647058,16,5,5,0.1584493212681356,0.6330066760838127,0.5484609885215332,0.1782630967650285
0.08499999999999996,49.14500000000004,26,7.647058823529412,16,5,5,0.1769636161060696,0.6725436486065578,0.5442969885286159,0.19473137495867823
0.07999999999999996,53.840000000000146,25,7.352941176470588,16,4,4,0.1677064686871026,0.6527751623451852,0.6204492042283076,0.1297190820623244
0.07499999999999996,55.0,24,7.0588235294117645,16,4,4,0.1539259027309745,0.6198816043478467,0.6483174386039301,0.10585679360139186
0.06999999999999995,57.770000000000095,21,6.176470588235294,16,4,4,0.16411215528983525,0.6287769126709677,0.7773698509412532,0.17645638821137055
0.06499999999999995,60.0,20,5.882352941176471,16,4,4,0.16411215528983525,0.6287769126709677,0.7796843442867357,0.21457184144073327
0.05999999999999994,62.320000000000164,17,5.0,16,4,4,0.16411215528983525,0.6287769126709677,0.7392725456540583,0.2212098546451719
0.05499999999999994,70.0,16,4.705882352941177,16,4,4,0.17650188767955538,0.6856321604876472,0.7441736344987346,0.23945136760233132
0.04999999999999993,70.0,16,4.705882352941177,16,4,4,0.17650188767955538,0.6856321604876472,0.7441736344987346,0.23945136760233132
0.04499999999999993,71.33000000000004,14,4.117647058823529,16,4,4,0.2141563389820656,0.8184015559057057,0.7383312308412633,0.27284885903314404
0.040000000000000036,77.31999999999965,12,3.5294117647058822,16,3,3,0.18322878604757586,0.7467171717171717,0.7498069926499286,0.17840161028854995
0.03500000000000003,85.88500000000005,10,2.9411764705882355,16,3,3,0.18322878604757586,0.7467171717171717,0.7068753685954686,0.1649394446198458
0.030000000000000027,93.55000000000007,8,2.3529411764705883,16,2,2,0.2141563389820656,0.8432373012977895,0.8341624380700274,0.1487087230042566
0.025000000000000022,107.25000000000011,7,2.0588235294117645,16,1,1,0.24508389191655533,0.9397574308784074,0.23757284216392405,0.031792901128284035
0.020000000000000018,114.48000000000002,5,1.4705882352941178,16,1,1,0.3022532649722014,1.0260045171254937,0.7359294699485791,0.04609998419496905
0.015000000000000013,136.76000000000022,4,1.1764705882352942,16,1,1,0.3022532649722014,1.0260045171254937,0.7359294699485791,0.04609998419496905
0.010000000000000009,173.69000000000017,2,0.5882352941176471,16,0,0,,,,
0.0050000000000000044,278.4300000000002,0,0.0,16,0,0,,,,
0.0,639.0,0,0.0,16,0,0,,,,
