sample,percentile,thresh_tcrbeta,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
D7B,0.54,11.0,1.0,0.12195878587739309,16,183
D7B,0.54,11.0,2.0,0.10332013552619573,16,183
D7B,0.54,11.0,5.0,0.08232383278275868,16,183
D7B,0.5349999999999999,11.0,0.0,0.15435433918154348,16,183
D7B,0.5349999999999999,11.0,1.0,0.12195878587739309,16,183
D7B,0.5349999999999999,11.0,2.0,0.10332013552619573,16,183
D7B,0.5349999999999999,11.0,5.0,0.08232383278275868,16,183
D7B,0.53,11.0,0.0,0.15435433918154348,16,183
D7B,0.53,11.0,1.0,0.12195878587739309,16,183
D7B,0.53,11.0,2.0,0.10332013552619573,16,183
D7B,0.53,11.0,5.0,0.08232383278275868,16,183
D7B,0.5249999999999999,11.55000000000004,0.0,0.23134863176731635,11,166
D7B,0.5249999999999999,11.55000000000004,1.0,0.16828310114004005,11,166
D7B,0.5249999999999999,11.55000000000004,2.0,0.13094119679004085,11,166
D7B,0.5249999999999999,11.55000000000004,5.0,0.09401891495143287,11,166
D7B,0.52,12.0,0.0,0.23134863176731635,11,166
D7B,0.52,12.0,1.0,0.16828310114004005,11,166
D7B,0.52,12.0,2.0,0.13094119679004085,11,166
D7B,0.52,12.0,5.0,0.09401891495143287,11,166
D7B,0.515,12.0,0.0,0.23134863176731635,11,166
D7B,0.515,12.0,1.0,0.16828310114004005,11,166
D7B,0.515,12.0,2.0,0.13094119679004085,11,166
D7B,0.515,12.0,5.0,0.09401891495143287,11,166
D7B,0.51,12.0,0.0,0.23134863176731635,11,166
D7B,0.51,12.0,1.0,0.16828310114004005,11,166
D7B,0.51,12.0,2.0,0.13094119679004085,11,166
D7B,0.51,12.0,5.0,0.09401891495143287,11,166
D7B,0.505,12.0,0.0,0.23134863176731635,11,166
D7B,0.505,12.0,1.0,0.16828310114004005,11,166
D7B,0.505,12.0,2.0,0.13094119679004085,11,166
D7B,0.505,12.0,5.0,0.09401891495143287,11,166
D7B,0.5,12.0,0.0,0.23134863176731635,11,166
D7B,0.5,12.0,1.0,0.16828310114004005,11,166
D7B,0.5,12.0,2.0,0.13094119679004085,11,166
D7B,0.5,12.0,5.0,0.09401891495143287,11,166
D7B,0.495,12.0,0.0,0.23134863176731635,11,166
D7B,0.495,12.0,1.0,0.16828310114004005,11,166
D7B,0.495,12.0,2.0,0.13094119679004085,11,166
D7B,0.495,12.0,5.0,0.09401891495143287,11,166
D7B,0.49,12.780000000000001,0.0,0.22906776387011127,11,155
D7B,0.49,12.780000000000001,1.0,0.16951736798201733,11,155
D7B,0.49,12.780000000000001,2.0,0.13478856790910065,11,155
D7B,0.49,12.780000000000001,5.0,0.09987786203381938,11,155
D7B,0.485,13.0,0.0,0.22906776387011127,11,155
D7B,0.485,13.0,1.0,0.16951736798201733,11,155
D7B,0.485,13.0,2.0,0.13478856790910065,11,155
D7B,0.485,13.0,5.0,0.09987786203381938,11,155
D7B,0.48,13.0,0.0,0.22906776387011127,11,155
