percentile,thresh_tcrbeta,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_retained,n_common_clonotypes_retained,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.06499999999999995,81.29000000000002,17,5.13595166163142,27,0,0,,,,
0.05999999999999994,84.9200000000003,16,4.833836858006042,27,0,0,,,,
0.05499999999999994,96.0,15,4.531722054380665,27,0,0,,,,
0.04999999999999993,99.9000000000002,12,3.6253776435045317,27,0,0,,,,
0.04499999999999993,108.99000000000001,11,3.323262839879154,27,0,0,,,,
0.040000000000000036,114.39999999999998,10,3.0211480362537766,27,0,0,,,,
0.03500000000000003,140.7899999999995,9,2.719033232628399,27,0,0,,,,
0.030000000000000027,152.9599999999998,8,2.416918429003021,27,0,0,,,,
0.025000000000000022,162.65000000000003,7,2.1148036253776437,27,0,0,,,,
0.020000000000000018,172.64,5,1.5105740181268883,27,0,0,,,,
0.015000000000000013,182.65999999999997,4,1.2084592145015105,27,0,0,,,,
0.010000000000000009,274.479999999999,3,0.9063444108761329,27,0,0,,,,
0.0050000000000000044,315.36000000000104,1,0.3021148036253776,27,0,0,,,,
0.0,386.0,1,0.3021148036253776,27,0,0,,,,
