percentile,thresh_ly49C,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_ge5,n_common_clonotypes_ge5,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.16000000000000003,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.15500000000000003,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.15000000000000002,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.14500000000000002,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.14,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.135,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.13,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.125,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.12,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.11499999999999999,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.10999999999999999,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.10499999999999998,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.09999999999999998,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.09499999999999997,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.08999999999999997,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.08499999999999996,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
0.07999999999999996,0.0,191,68.95306859205776,40,39,39,0.002420793137355326,0.10723640903416184,0.006788464389997664,0.013377114198037002
