percentile,thresh_tcrbeta,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_ge5,n_common_clonotypes_ge5,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.915,3.0,2277,52.56232686980609,156,148,148,0.0,0.0,0.02169152144884089,0.00611396371057542
0.91,3.0,2277,52.56232686980609,156,148,148,0.0,0.0,0.02169152144884089,0.00611396371057542
0.905,3.0,2277,52.56232686980609,156,148,148,0.0,0.0,0.02169152144884089,0.00611396371057542
0.9,3.0,2277,52.56232686980609,156,148,148,0.0,0.0,0.02169152144884089,0.00611396371057542
0.895,3.0,2277,52.56232686980609,156,148,148,0.0,0.0,0.02169152144884089,0.00611396371057542
0.89,4.0,2147,49.56140350877193,156,147,147,0.0014964469284973747,0.06622008809940418,0.033659442182696946,0.0067088165336348544
0.885,4.0,2147,49.56140350877193,156,147,147,0.0014964469284973747,0.06622008809940418,0.033659442182696946,0.0067088165336348544
0.88,4.0,2147,49.56140350877193,156,147,147,0.0014964469284973747,0.06622008809940418,0.033659442182696946,0.0067088165336348544
0.875,4.0,2147,49.56140350877193,156,147,147,0.0014964469284973747,0.06622008809940418,0.033659442182696946,0.0067088165336348544
0.87,4.0,2147,49.56140350877193,156,147,147,0.0014964469284973747,0.06622008809940418,0.033659442182696946,0.0067088165336348544
0.865,4.0,2147,49.56140350877193,156,147,147,0.0014964469284973747,0.06622008809940418,0.033659442182696946,0.0067088165336348544
0.86,4.340000000000032,2036,46.99907663896584,156,141,141,0.004278621947171102,0.10547631348089392,0.04840719861144757,0.009821371730648823
0.855,5.0,2036,46.99907663896584,156,141,141,0.004278621947171102,0.10547631348089392,0.04840719861144757,0.009821371730648823
0.85,5.0,2036,46.99907663896584,156,141,141,0.004278621947171102,0.10547631348089392,0.04840719861144757,0.009821371730648823
0.845,5.0,2036,46.99907663896584,156,141,141,0.004278621947171102,0.10547631348089392,0.04840719861144757,0.009821371730648823
0.84,5.0,2036,46.99907663896584,156,141,141,0.004278621947171102,0.10547631348089392,0.04840719861144757,0.009821371730648823
0.835,5.0,2036,46.99907663896584,156,141,141,0.004278621947171102,0.10547631348089392,0.04840719861144757,0.009821371730648823
0.83,5.0,2036,46.99907663896584,156,141,141,0.004278621947171102,0.10547631348089392,0.04840719861144757,0.009821371730648823
0.825,5.0,2036,46.99907663896584,156,141,141,0.004278621947171102,0.10547631348089392,0.04840719861144757,0.009821371730648823
0.8200000000000001,5.0,2036,46.99907663896584,156,141,141,0.004278621947171102,0.10547631348089392,0.04840719861144757,0.009821371730648823
