percentile,Ts_ly49c,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_ge5,n_common_clonotypes_ge5,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.405,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.4,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.395,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.39,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.385,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.38,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.375,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.37,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.365,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.36,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.355,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.35,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.345,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.33999999999999997,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.33499999999999996,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.32999999999999996,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.32499999999999996,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
0.31999999999999995,0.0,11667,82.19670283218261,436,355,355,0.008017455923262196,0.142395819668547,-0.12928330712018196,-0.0003481631428857401
