percentile,thresh_ly49C,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_retained,n_common_clonotypes_retained,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.30499999999999994,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.29999999999999993,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.29500000000000004,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.29000000000000004,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.28500000000000003,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.28,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.275,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.27,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.265,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.26,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
0.255,0.0,1472,52.27272727272727,126,76,76,0.039176324147914277,0.2924606068821908,-0.22111586199460606,-0.019958541415516295
