percentile,thresh_tcrbeta,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_retained,n_common_clonotypes_retained,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.07499999999999996,121.72500000000036,141,5.0071022727272725,126,31,31,0.11279613266564936,0.5331632653061225,0.6446743486404812,0.1866549125180214
0.06999999999999995,132.0,130,4.6164772727272725,126,29,29,0.10703485259929546,0.5314864976769029,0.6602628645310522,0.18952271368337387
0.06499999999999995,142.09500000000025,121,4.296875,126,28,28,0.11216631388246695,0.5323248814915127,0.6536573244843905,0.18612986472727686
0.05999999999999994,155.0,112,3.977272727272727,126,28,28,0.12756480800977893,0.5477524315511328,0.6796284981630937,0.19645026436414495
0.05499999999999994,165.46500000000015,100,3.5511363636363638,126,26,26,0.1328013870055889,0.5174901378934316,0.6929918626588543,0.19899995755038022
0.04999999999999993,188.0,91,3.231534090909091,126,21,21,0.10519764540238175,0.5018170104807408,0.6326470044173051,0.18243349639054554
0.04499999999999993,206.0,85,3.018465909090909,126,20,20,0.12547469435431252,0.5174901378934316,0.6160735051178208,0.1887534189565807
0.040000000000000036,229.0,73,2.5923295454545454,126,19,19,0.10519764540238175,0.5018170104807408,0.6234827841317612,0.19190730550850843
0.03500000000000003,257.0,60,2.1306818181818183,126,16,16,0.10791014631428847,0.5086114834246354,0.4830474341211227,0.15168754945224738
0.030000000000000027,285.8899999999994,52,1.8465909090909092,126,15,15,0.22760239070623334,0.7393939393939395,0.580904020873017,0.20023151957886087
0.025000000000000022,314.5749999999998,44,1.5625,126,11,11,0.0873414246790678,0.5461943648385811,0.6429350982611605,0.22169858672059764
0.020000000000000018,367.52000000000044,30,1.0653409090909092,126,6,6,0.19795942522445287,0.6390863601544514,0.46186688422767386,0.25162151222413187
0.015000000000000013,440.77999999999884,21,0.7457386363636364,126,4,4,0.25556522434541823,0.7103440757186399,0.5430073607645629,0.36444532319905476
0.010000000000000009,556.7100000000019,13,0.4616477272727273,126,2,2,0.06181783972108873,0.34390339302436523,1.282568412032623,0.4346778742741456
0.0050000000000000044,850.449999999988,3,0.10653409090909091,126,0,0,,,,
0.0,3067.0,0,0.0,126,0,0,,,,
