sample,percentile,thresh_tcrbeta,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
D7C,0.55,11.0,2.0,0.1591292686820916,18,165
D7C,0.55,11.0,5.0,0.13385502812011346,18,165
D7C,0.5449999999999999,11.0,0.0,0.22881016129483905,18,165
D7C,0.5449999999999999,11.0,1.0,0.18433741029300255,18,165
D7C,0.5449999999999999,11.0,2.0,0.1591292686820916,18,165
D7C,0.5449999999999999,11.0,5.0,0.13385502812011346,18,165
D7C,0.54,11.0,0.0,0.22881016129483905,18,165
D7C,0.54,11.0,1.0,0.18433741029300255,18,165
D7C,0.54,11.0,2.0,0.1591292686820916,18,165
D7C,0.54,11.0,5.0,0.13385502812011346,18,165
D7C,0.5349999999999999,11.545000000000016,0.0,0.2456519872198663,18,155
D7C,0.5349999999999999,11.545000000000016,1.0,0.19721756405513055,18,155
D7C,0.5349999999999999,11.545000000000016,2.0,0.17121045065003668,18,155
D7C,0.5349999999999999,11.545000000000016,5.0,0.14548116363317368,18,155
D7C,0.53,12.0,0.0,0.2456519872198663,18,155
D7C,0.53,12.0,1.0,0.19721756405513055,18,155
D7C,0.53,12.0,2.0,0.17121045065003668,18,155
D7C,0.53,12.0,5.0,0.14548116363317368,18,155
D7C,0.5249999999999999,12.0,0.0,0.2456519872198663,18,155
D7C,0.5249999999999999,12.0,1.0,0.19721756405513055,18,155
D7C,0.5249999999999999,12.0,2.0,0.17121045065003668,18,155
D7C,0.5249999999999999,12.0,5.0,0.14548116363317368,18,155
D7C,0.52,12.0,0.0,0.2456519872198663,18,155
D7C,0.52,12.0,1.0,0.19721756405513055,18,155
D7C,0.52,12.0,2.0,0.17121045065003668,18,155
D7C,0.52,12.0,5.0,0.14548116363317368,18,155
D7C,0.515,12.0,0.0,0.2456519872198663,18,155
D7C,0.515,12.0,1.0,0.19721756405513055,18,155
D7C,0.515,12.0,2.0,0.17121045065003668,18,155
D7C,0.515,12.0,5.0,0.14548116363317368,18,155
D7C,0.51,12.0,0.0,0.2456519872198663,18,155
D7C,0.51,12.0,1.0,0.19721756405513055,18,155
D7C,0.51,12.0,2.0,0.17121045065003668,18,155
D7C,0.51,12.0,5.0,0.14548116363317368,18,155
D7C,0.505,12.0,0.0,0.2456519872198663,18,155
D7C,0.505,12.0,1.0,0.19721756405513055,18,155
D7C,0.505,12.0,2.0,0.17121045065003668,18,155
D7C,0.505,12.0,5.0,0.14548116363317368,18,155
D7C,0.5,12.0,0.0,0.2456519872198663,18,155
D7C,0.5,12.0,1.0,0.19721756405513055,18,155
D7C,0.5,12.0,2.0,0.17121045065003668,18,155
D7C,0.5,12.0,5.0,0.14548116363317368,18,155
D7C,0.495,12.064999999999998,0.0,0.2685486374549089,18,142
D7C,0.495,12.064999999999998,1.0,0.21439200289044225,18,142
D7C,0.495,12.064999999999998,2.0,0.1861107644568333,18,142
D7C,0.495,12.064999999999998,5.0,0.1578608167367767,18,142
D7C,0.49,13.0,0.0,0.2685486374549089,18,142
D7C,0.49,13.0,1.0,0.21439200289044225,18,142
D7C,0.49,13.0,2.0,0.1861107644568333,18,142
D7C,0.49,13.0,5.0,0.1578608167367767,18,142
D7C,0.485,13.0,0.0,0.2685486374549089,18,142
D7C,0.485,13.0,1.0,0.21439200289044225,18,142
D7C,0.485,13.0,2.0,0.1861107644568333,18,142
D7C,0.485,13.0,5.0,0.1578608167367767,18,142
D7C,0.48,13.0,0.0,0.2685486374549089,18,142
D7C,0.48,13.0,1.0,0.21439200289044225,18,142
D7C,0.48,13.0,2.0,0.1861107644568333,18,142
D7C,0.48,13.0,5.0,0.1578608167367767,18,142
D7C,0.475,13.0,0.0,0.2685486374549089,18,142
D7C,0.475,13.0,1.0,0.21439200289044225,18,142
D7C,0.475,13.0,2.0,0.1861107644568333,18,142
D7C,0.475,13.0,5.0,0.1578608167367767,18,142
D7C,0.47,13.890000000000015,0.0,0.3047378972897419,18,136
D7C,0.47,13.890000000000015,1.0,0.2457956051360829,18,136
