,sample,percentile,thresh_ly49c,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
242,D7B,0.7,1.0,2.0,-0.050264667550926206,73,971
243,D7B,0.7,1.0,5.0,-0.03793222308614685,73,971
244,D7B,0.6950000000000001,1.0,0.0,-0.07471211771244098,73,971
245,D7B,0.6950000000000001,1.0,1.0,-0.06060379338322454,73,971
246,D7B,0.6950000000000001,1.0,2.0,-0.050264667550926206,73,971
247,D7B,0.6950000000000001,1.0,5.0,-0.03793222308614685,73,971
248,D7B,0.69,1.0,0.0,-0.07471211771244098,73,971
249,D7B,0.69,1.0,1.0,-0.06060379338322454,73,971
250,D7B,0.69,1.0,2.0,-0.050264667550926206,73,971
251,D7B,0.69,1.0,5.0,-0.03793222308614685,73,971
252,D7B,0.685,1.0,0.0,-0.07471211771244098,73,971
253,D7B,0.685,1.0,1.0,-0.06060379338322454,73,971
254,D7B,0.685,1.0,2.0,-0.050264667550926206,73,971
255,D7B,0.685,1.0,5.0,-0.03793222308614685,73,971
256,D7B,0.6799999999999999,1.0,0.0,-0.07471211771244098,73,971
257,D7B,0.6799999999999999,1.0,1.0,-0.06060379338322454,73,971
258,D7B,0.6799999999999999,1.0,2.0,-0.050264667550926206,73,971
259,D7B,0.6799999999999999,1.0,5.0,-0.03793222308614685,73,971
260,D7B,0.675,1.0,0.0,-0.07471211771244098,73,971
261,D7B,0.675,1.0,1.0,-0.06060379338322454,73,971
262,D7B,0.675,1.0,2.0,-0.050264667550926206,73,971
263,D7B,0.675,1.0,5.0,-0.03793222308614685,73,971
264,D7B,0.6699999999999999,1.0,0.0,-0.07471211771244098,73,971
265,D7B,0.6699999999999999,1.0,1.0,-0.06060379338322454,73,971
266,D7B,0.6699999999999999,1.0,2.0,-0.050264667550926206,73,971
267,D7B,0.6699999999999999,1.0,5.0,-0.03793222308614685,73,971
268,D7B,0.665,1.0,0.0,-0.07471211771244098,73,971
269,D7B,0.665,1.0,1.0,-0.06060379338322454,73,971
270,D7B,0.665,1.0,2.0,-0.050264667550926206,73,971
271,D7B,0.665,1.0,5.0,-0.03793222308614685,73,971
272,D7B,0.6599999999999999,1.0,0.0,-0.07471211771244098,73,971
273,D7B,0.6599999999999999,1.0,1.0,-0.06060379338322454,73,971
274,D7B,0.6599999999999999,1.0,2.0,-0.050264667550926206,73,971
275,D7B,0.6599999999999999,1.0,5.0,-0.03793222308614685,73,971
276,D7B,0.655,1.0,0.0,-0.07471211771244098,73,971
277,D7B,0.655,1.0,1.0,-0.06060379338322454,73,971
278,D7B,0.655,1.0,2.0,-0.050264667550926206,73,971
279,D7B,0.655,1.0,5.0,-0.03793222308614685,73,971
280,D7B,0.6499999999999999,1.0,0.0,-0.07471211771244098,73,971
281,D7B,0.6499999999999999,1.0,1.0,-0.06060379338322454,73,971
282,D7B,0.6499999999999999,1.0,2.0,-0.050264667550926206,73,971
283,D7B,0.6499999999999999,1.0,5.0,-0.03793222308614685,73,971
284,D7B,0.645,1.0,0.0,-0.07471211771244098,73,971
285,D7B,0.645,1.0,1.0,-0.06060379338322454,73,971
286,D7B,0.645,1.0,2.0,-0.050264667550926206,73,971
287,D7B,0.645,1.0,5.0,-0.03793222308614685,73,971
288,D7B,0.64,1.0,0.0,-0.07471211771244098,73,971
289,D7B,0.64,1.0,1.0,-0.06060379338322454,73,971
290,D7B,0.64,1.0,2.0,-0.050264667550926206,73,971
291,D7B,0.64,1.0,5.0,-0.03793222308614685,73,971
292,D7B,0.635,1.0,0.0,-0.07471211771244098,73,971
293,D7B,0.635,1.0,1.0,-0.06060379338322454,73,971
294,D7B,0.635,1.0,2.0,-0.050264667550926206,73,971
295,D7B,0.635,1.0,5.0,-0.03793222308614685,73,971
296,D7B,0.63,1.0,0.0,-0.07471211771244098,73,971
297,D7B,0.63,1.0,1.0,-0.06060379338322454,73,971
298,D7B,0.63,1.0,2.0,-0.050264667550926206,73,971
299,D7B,0.63,1.0,5.0,-0.03793222308614685,73,971
300,D7B,0.625,1.0,0.0,-0.07471211771244098,73,971
301,D7B,0.625,1.0,1.0,-0.06060379338322454,73,971
302,D7B,0.625,1.0,2.0,-0.050264667550926206,73,971
303,D7B,0.625,1.0,5.0,-0.03793222308614685,73,971
304,D7B,0.62,1.0,0.0,-0.07471211771244098,73,971
305,D7B,0.62,1.0,1.0,-0.06060379338322454,73,971
306,D7B,0.62,1.0,2.0,-0.050264667550926206,73,971
307,D7B,0.62,1.0,5.0,-0.03793222308614685,73,971
308,D7B,0.615,1.0,0.0,-0.07471211771244098,73,971
309,D7B,0.615,1.0,1.0,-0.06060379338322454,73,971
310,D7B,0.615,1.0,2.0,-0.050264667550926206,73,971
311,D7B,0.615,1.0,5.0,-0.03793222308614685,73,971
312,D7B,0.61,1.0,0.0,-0.07471211771244098,73,971
313,D7B,0.61,1.0,1.0,-0.06060379338322454,73,971
314,D7B,0.61,1.0,2.0,-0.050264667550926206,73,971
315,D7B,0.61,1.0,5.0,-0.03793222308614685,73,971
316,D7B,0.605,1.0,0.0,-0.07471211771244098,73,971
317,D7B,0.605,1.0,1.0,-0.06060379338322454,73,971
318,D7B,0.605,1.0,2.0,-0.050264667550926206,73,971
319,D7B,0.605,1.0,5.0,-0.03793222308614685,73,971
320,D7B,0.6,1.0,0.0,-0.07471211771244098,73,971
321,D7B,0.6,1.0,1.0,-0.06060379338322454,73,971
322,D7B,0.6,1.0,2.0,-0.050264667550926206,73,971
323,D7B,0.6,1.0,5.0,-0.03793222308614685,73,971
324,D7B,0.595,1.0,0.0,-0.07471211771244098,73,971
325,D7B,0.595,1.0,1.0,-0.06060379338322454,73,971
326,D7B,0.595,1.0,2.0,-0.050264667550926206,73,971
327,D7B,0.595,1.0,5.0,-0.03793222308614685,73,971
328,D7B,0.59,1.0,0.0,-0.07471211771244098,73,971
