sample,percentile,thresh_eeepvkki,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
D7C,0.56,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.56,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.5549999999999999,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.5549999999999999,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.5549999999999999,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.5549999999999999,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.55,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.55,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.55,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.55,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.5449999999999999,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.5449999999999999,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.5449999999999999,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.5449999999999999,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.54,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.54,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.54,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.54,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.5349999999999999,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.5349999999999999,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.5349999999999999,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.5349999999999999,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.53,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.53,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.53,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.53,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.5249999999999999,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.5249999999999999,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.5249999999999999,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.5249999999999999,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.52,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.52,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.52,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.52,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.515,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.515,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.515,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.515,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.51,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.51,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.51,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.51,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.505,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.505,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.505,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.505,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.5,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.5,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.5,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.5,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.495,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.495,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.495,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.495,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.49,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.49,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.49,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.49,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.485,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.485,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.485,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.485,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.48,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.48,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.48,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.48,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.475,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.475,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.475,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.475,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.47,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.47,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.47,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.47,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.46499999999999997,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.46499999999999997,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.46499999999999997,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.46499999999999997,0.0,5.0,-0.11475998875051169,107,2311
