,percentile,thresh_ly49c,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_retained,n_common_clonotypes_retained,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
74,0.63,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
75,0.625,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
76,0.62,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
77,0.615,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
78,0.61,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
79,0.605,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
80,0.6,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
81,0.595,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
82,0.59,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
83,0.585,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
84,0.5800000000000001,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
85,0.575,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
86,0.5700000000000001,1.0,971,75.62305295950156,98,73,73,0.016511414154408488,0.18652659336265,-0.06060379338322454,-0.013687732049298244
87,0.565,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
88,0.56,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
89,0.5549999999999999,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
90,0.55,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
91,0.5449999999999999,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
92,0.54,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
93,0.5349999999999999,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
94,0.53,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
95,0.5249999999999999,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
96,0.52,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
97,0.515,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
98,0.51,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
99,0.505,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
100,0.5,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
101,0.495,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
102,0.49,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
103,0.485,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
104,0.48,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
105,0.475,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
106,0.47,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
107,0.46499999999999997,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
108,0.45999999999999996,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
109,0.45499999999999996,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
110,0.44999999999999996,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
111,0.44499999999999995,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
112,0.43999999999999995,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
113,0.43499999999999994,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
114,0.42999999999999994,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
115,0.42499999999999993,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
116,0.42000000000000004,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
117,0.41500000000000004,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
118,0.41000000000000003,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
119,0.405,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
120,0.4,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
121,0.395,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
122,0.39,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
123,0.385,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
