,sample,percentile,thresh_ly49c,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
254,D7C,0.685,1.0,2.0,-0.05439449147448866,20,701
255,D7C,0.685,1.0,5.0,-0.04590129138630443,20,701
256,D7C,0.6799999999999999,1.0,0.0,-0.08220540079344268,20,701
257,D7C,0.6799999999999999,1.0,1.0,-0.06432758021015268,20,701
258,D7C,0.6799999999999999,1.0,2.0,-0.05439449147448866,20,701
259,D7C,0.6799999999999999,1.0,5.0,-0.04590129138630443,20,701
260,D7C,0.675,1.0,0.0,-0.08220540079344268,20,701
261,D7C,0.675,1.0,1.0,-0.06432758021015268,20,701
262,D7C,0.675,1.0,2.0,-0.05439449147448866,20,701
263,D7C,0.675,1.0,5.0,-0.04590129138630443,20,701
264,D7C,0.6699999999999999,1.0,0.0,-0.08220540079344268,20,701
265,D7C,0.6699999999999999,1.0,1.0,-0.06432758021015268,20,701
266,D7C,0.6699999999999999,1.0,2.0,-0.05439449147448866,20,701
267,D7C,0.6699999999999999,1.0,5.0,-0.04590129138630443,20,701
268,D7C,0.665,1.0,0.0,-0.08220540079344268,20,701
269,D7C,0.665,1.0,1.0,-0.06432758021015268,20,701
270,D7C,0.665,1.0,2.0,-0.05439449147448866,20,701
271,D7C,0.665,1.0,5.0,-0.04590129138630443,20,701
272,D7C,0.6599999999999999,1.0,0.0,-0.08220540079344268,20,701
273,D7C,0.6599999999999999,1.0,1.0,-0.06432758021015268,20,701
274,D7C,0.6599999999999999,1.0,2.0,-0.05439449147448866,20,701
275,D7C,0.6599999999999999,1.0,5.0,-0.04590129138630443,20,701
276,D7C,0.655,1.0,0.0,-0.08220540079344268,20,701
277,D7C,0.655,1.0,1.0,-0.06432758021015268,20,701
278,D7C,0.655,1.0,2.0,-0.05439449147448866,20,701
279,D7C,0.655,1.0,5.0,-0.04590129138630443,20,701
280,D7C,0.6499999999999999,1.0,0.0,-0.08220540079344268,20,701
281,D7C,0.6499999999999999,1.0,1.0,-0.06432758021015268,20,701
282,D7C,0.6499999999999999,1.0,2.0,-0.05439449147448866,20,701
283,D7C,0.6499999999999999,1.0,5.0,-0.04590129138630443,20,701
284,D7C,0.645,1.0,0.0,-0.08220540079344268,20,701
285,D7C,0.645,1.0,1.0,-0.06432758021015268,20,701
286,D7C,0.645,1.0,2.0,-0.05439449147448866,20,701
287,D7C,0.645,1.0,5.0,-0.04590129138630443,20,701
288,D7C,0.64,1.0,0.0,-0.08220540079344268,20,701
289,D7C,0.64,1.0,1.0,-0.06432758021015268,20,701
290,D7C,0.64,1.0,2.0,-0.05439449147448866,20,701
291,D7C,0.64,1.0,5.0,-0.04590129138630443,20,701
292,D7C,0.635,1.0,0.0,-0.08220540079344268,20,701
293,D7C,0.635,1.0,1.0,-0.06432758021015268,20,701
294,D7C,0.635,1.0,2.0,-0.05439449147448866,20,701
295,D7C,0.635,1.0,5.0,-0.04590129138630443,20,701
296,D7C,0.63,1.0,0.0,-0.08220540079344268,20,701
297,D7C,0.63,1.0,1.0,-0.06432758021015268,20,701
